frame_id,total_ms,prep_map_ms,build_ms,solve_ms,marg_ms
4555,101.036,2.17232,13.2182,64.9387,11.0637
4556,53.4825,1.7914,10.3488,22.8668,10.8517
4557,56.4948,1.91973,10.1954,24.7439,12.1178
4558,69.2767,2.35636,12.4955,25.9532,14.8183
4559,99.8474,5.25112,24.7652,42.0221,14.6824
4560,64.2399,1.80015,11.066,29.9116,13.728
4561,66.0223,2.2359,9.99037,33.7934,11.8165
4562,110.574,5.56962,18.9483,62.734,13.479
4563,124.126,5.31412,23.9033,64.6987,13.5186
4564,69.9221,5.49262,18.061,26.4315,11.3288
4565,61.4323,2.57423,11.1492,27.6608,11.4539
4566,73.0505,3.17856,11.1162,36.9708,12.9744
4567,89.5765,3.26401,15.8773,46.8474,12.0746
4568,101.76,2.6626,28.0479,42.011,17.0941
4569,67.6331,2.49373,10.4859,32.66,13.3839
4570,76.7984,2.33156,16.2711,34.3146,13.2637
4571,55.0589,2.5016,10.166,24.6354,10.4442
4572,55.9114,2.63139,12.0151,21.4516,11.696
4573,96.6117,2.69439,17.7411,54.1504,12.4395
4574,111.43,2.65677,17.3447,69.0944,12.2773
4575,71.2398,2.64306,10.9529,34.7611,13.5064
4576,66.8789,2.82214,12.7492,29.4356,13.9757
4577,91.9258,2.46894,13.8255,50.1277,15.7612
4578,68.3745,2.76848,11.4114,29.3968,17.4998
4579,58.7575,2.48323,11.1993,30.4544,7.39952
4580,68.6936,2.52231,16.1424,33.2523,9.05851
4581,71.0412,2.92627,11.3291,41.2959,7.84052
4582,89.2536,3.38418,13.9337,51.3664,9.76812
4583,86.5968,2.88397,13.43,53.01,9.24488
4584,69.1798,2.87639,19.1276,31.1701,9.3458
4585,75.5606,2.64335,14.1612,41.0952,9.56338
4586,92.8551,6.52307,17.3071,50.4585,9.97871
4587,68.1444,2.06498,13.2993,33.203,9.63921
4588,83.0942,2.33448,11.2897,36.1354,17.2604
4589,98.385,4.91367,21.2903,48.7108,11.4353
4590,78.67,2.0189,10.966,43.4142,14.2557
4591,102.413,5.62124,14.4266,58.2658,13.6251
4592,82.7247,5.21116,15.6192,37.3444,14.9186
4593,63.1488,2.17407,10.74,31.6631,10.903
4594,76.731,2.30444,11.2687,41.668,11.0392
4595,77.2615,5.66645,19.1909,30.2316,12.7941
4596,99.2128,9.75471,20.2987,47.6967,11.0007
4597,70.8484,2.48615,13.8138,35.6799,10.4541
4598,75.3856,2.7501,18.5361,32.7446,11.8631
4599,72.5007,12.1513,14.4534,29.4426,9.33559
4600,70.9211,2.3161,13.1928,36.2617,10.6609
4601,85.1592,3.54547,15.1345,45.742,10.835
4602,84.0952,2.53748,28.5726,32.0341,10.3555
4603,85.1423,2.4424,14.7798,46.3924,11.5762
4604,69.8308,2.82943,11.7284,35.2756,11.6403
4605,73.36,2.95077,11.0608,40.1076,10.4947
4606,82.8612,2.87873,25.3019,34.0503,10.5154
4607,72.8898,3.00764,14.617,34.5059,10.8925
4608,68.803,2.48994,13.7458,31.8401,11.6645
4609,65.4436,2.71773,13.2214,31.3454,10.191
4610,64.958,2.59289,9.46334,33.1648,11.1594
4611,89.2498,2.45289,12.947,52.7635,10.6026
4612,92.1148,2.42694,15.0382,53.6887,10.376
4613,76.4484,2.63781,21.0794,35.4903,10.2222
4614,92.1945,2.60952,14.2145,52.2986,9.54325
4615,82.9262,2.6486,20.3377,39.0419,10.4139
4616,90.3164,2.91314,21.4044,45.6154,10.175
4617,69.925,2.80056,13.9325,32.7545,10.3795
4618,79.2145,2.88631,15.0525,39.8492,10.8578
4619,71.2436,3.38389,13.1549,31.0436,10.4451
4620,85.1584,2.67689,15.1875,46.8389,10.3964
4621,67.186,2.46281,14.0527,30.7782,10.707
4622,92.1119,3.08347,17.9426,50.6755,10.9712
4623,54.3015,3.01552,9.57475,23.2751,10.422
4624,72.4476,4.53334,12.2461,37.1732,10.287
4625,83.0709,2.39194,14.9405,45.6513,10.3713
4626,63.2745,2.71189,10.3914,29.5444,12.3356
4627,80.9811,2.71452,14.3779,37.905,15.1604
4628,73.6726,2.60544,8.98063,44.3082,10.1595
4629,71.7952,2.58064,13.766,38.1234,9.44642
4630,70.9447,2.34702,9.24838,41.7269,10.7143
4631,73.4757,2.79414,16.3384,31.3778,11.1862
4632,74.7961,2.38698,9.69288,44.4015,10.9047
4633,59.6057,2.74369,9.85533,24.1448,13.5239
4634,68.9552,2.76556,10.5962,33.3874,12.6804
4635,57.0691,2.41294,9.89704,25.8164,11.6301
4636,82.0265,2.49985,20.2911,37.8723,11.9679
4637,83.8287,3.0966,16.465,42.4514,12.1507
4638,72.8708,2.68652,11.4852,37.7308,12.4736
4639,56.5277,3.32905,11.115,22.095,12.1341
4640,83.161,2.39777,12.0933,48.9655,12.0842
4641,78.3436,2.88747,16.9929,37.7195,11.4647
4642,94.4097,2.97031,20.3657,50.2558,11.1935
4643,73.2488,3.04206,15.7703,34.925,10.7866
4644,68.4122,2.48585,13.0473,31.3454,13.4626
4645,67.1781,3.03039,12.3998,32.8449,10.9812
4646,88.9374,2.37881,12.3803,55.5334,11.4682
4647,93.3929,3.81934,14.7801,55.1239,10.5644
4648,99.2233,3.26343,15.917,51.267,11.3107
4649,90.2905,2.46981,14.3455,43.8958,19.5015
4650,97.5421,2.57773,20.8686,43.3311,12.1566
4651,95.4232,2.71102,13.7193,57.8376,11.5829
4652,105.608,2.3059,13.1663,70.4293,10.6554
4653,77.9239,7.1344,15.3996,34.515,11.0182
4654,114.245,2.76906,28.5988,61.2095,11.2299
4655,82.3371,2.48965,17.1429,41.1544,11.8302
4656,75.0376,2.33331,10.2777,39.762,13.6516
4657,57.781,2.59144,9.32859,19.4111,18.6872
4658,58.1278,2.59289,9.80225,25.5372,12.0822
4659,66.3119,2.40681,11.9457,32.8099,11.0249
4660,93.9059,2.62877,16.4901,54.0661,11.7354
4661,85.9336,3.20393,12.6057,52.2796,10.2917
4662,93.8864,2.43627,12.6856,56.6412,14.0795
4663,97.7084,3.45651,19.1568,54.5858,11.5234
4664,116.326,2.65239,16.5382,75.3118,11.7357
4665,98.7269,2.39544,19.5342,52.9446,12.5664
4666,102.536,2.47856,11.3209,65.2674,15.3646
4667,69.9542,2.81864,11.1395,34.9953,13.3699
4668,98.9888,2.66727,14.9428,59.1512,12.9449
4669,73.7257,2.85277,11.8999,37.907,12.4164
4670,94.6768,2.30619,18.2133,53.6446,11.4977
4671,104.279,2.5786,15.5302,65.5947,10.7251
4672,86.3387,2.58706,20.6186,41.3548,11.9757
4673,75.2362,2.36073,16.9337,34.4969,11.4974
4674,106.488,3.00502,15.7125,65.2091,12.4768
4675,89.4657,2.48673,14.2953,41.7211,20.7181
4676,109.838,2.79473,18.1958,68.164,11.3632
4677,84.1801,2.6906,15.9088,44.6695,11.7783
4678,64.2361,2.72123,11.3717,31.3221,11.3104
4679,81.409,2.70956,10.2622,50.1199,11.5683
4680,90.7218,2.69148,15.4678,51.2366,11.4782
4681,93.8132,3.31185,18.1707,51.6642,11.2559
4682,75.1607,2.61739,11.2836,36.5919,16.3352
4683,67.1953,2.79852,11.3787,33.836,11.1599
4684,61.8095,2.78452,13.3921,24.2332,12.3426
4685,100.59,2.47127,23.5729,52.3429,12.6839
4686,64.972,2.75302,12.1694,29.3563,13.5146
4687,77.993,2.78714,13.658,41.519,12.0411
4688,69.8947,2.5891,14.0693,33.2929,12.6037
4689,96.2728,3.46993,17.4249,50.7528,13.0841
4690,84.1763,9.56279,13.8952,39.671,12.6139
4691,82.4701,2.38815,12.4342,43.8222,14.6675
4692,71.3314,5.32841,12.8501,20.5305,20.8242
4693,60.6603,2.01482,11.0383,26.0202,13.598
4694,67.275,2.54564,10.3993,33.1255,12.4161
4695,84.1874,5.38529,14.7337,31.0459,18.5507
4696,56.2384,2.05536,12.1822,22.4406,12.0279
4697,66.8363,2.64977,10.4145,32.4252,12.8443
4698,108.216,2.47856,12.3695,52.3631,29.183
4699,69.2344,2.0259,9.72175,38.0035,11.9463
4700,77.8761,2.34965,12.8078,40.2966,12.7653
4701,96.4708,5.09887,16.029,54.7713,13.0488
4702,68.7447,2.17056,11.0421,36.9623,11.6709
4703,74.0066,2.46806,11.262,38.2375,13.3107
4704,97.0784,5.441,18.3944,52.5684,12.0096
4705,64.2186,2.3584,17.1131,25.9354,11.6925
4706,74.6584,2.44706,11.1177,43.2095,10.5897
4707,78.6726,2.39748,16.0389,39.685,11.2413
4708,84.9244,2.4004,16.0074,40.5906,11.288
4709,98.6443,2.9776,30.4605,45.9176,10.6379
4710,76.9947,2.61798,18.0858,34.1562,12.2406
4711,69.4152,2.68535,16.0908,29.8731,10.9584
4712,86.4011,2.72414,16.3029,46.8748,11.1984
4713,60.8651,2.66114,10.3757,28.9999,11.3166
4714,85.6606,2.83877,20.646,39.8591,11.6068
4715,63.5781,3.48801,10.6393,31.2203,10.8158
4716,92.1936,2.4319,15.3386,54.1294,11.1503
4717,72.8309,3.10739,13.6035,35.8414,11.0202
4718,73.3462,2.86939,20.5664,31.9644,9.80779
4719,83.1707,3.00035,15.8344,42.5025,11.1305
4720,74.4587,5.16654,12.4856,36.7503,12.4004
4721,64.1463,2.35344,15.45,27.4593,11.3174
4722,130.007,2.52435,19.104,89.9787,9.78329
4723,105.16,2.0994,10.6137,77.4497,7.87727
4724,68.2232,2.77402,12.5153,32.8577,13.7403
4725,74.1979,3.03447,14.4047,38.9205,9.37788
4726,93.5519,2.59377,15.3112,54.2417,11.6284
4727,65.8957,4.566,14.0538,28.3591,11.2845
4728,102.593,3.09456,21.626,55.4964,12.0769
4729,87.3738,2.82652,15.947,44.834,13.4023
4730,64.0862,2.43189,10.882,28.8001,13.5735
4731,88.0604,2.49927,14.7031,40.1878,12.2896
4732,95.8143,5.37508,16.8631,52.685,13.0826
4733,96.9279,2.39952,18.663,52.4993,13.0794
4734,113.708,2.48235,18.4311,64.4969,15.166
4735,64.258,2.49227,10.4232,31.451,11.9191
4736,96.5963,2.84343,15.3138,50.6889,15.201
4737,85.0297,5.2275,14.6156,37.0912,17.0166
4738,104.127,4.96179,24.664,52.5153,11.9148
4739,81.7042,8.10564,14.7133,37.5591,12.1262
4740,94.0955,2.69293,11.6534,49.7944,17.5506
4741,84.7366,1.8789,14.3814,41.2375,12.5433
4742,75.9951,2.19419,14.0614,38.1555,12.1849
4743,82.8067,2.24144,14.3671,43.2704,13.255
4744,96.7392,2.62294,21.2588,51.0188,12.3634
4745,77.1665,2.36773,11.0339,43.74,12.235
4746,77.3394,2.88835,17.2805,35.9847,12.7906
4747,74.092,2.58298,11.1529,38.9497,13.5408
4748,97.1137,2.16561,19.9982,47.8046,13.4606
4749,86.4507,2.51765,14.9245,46.5767,12.8306
4750,61.6208,2.36598,12.7128,25.8356,12.9983
4751,90.3398,2.64977,14.6544,51.1699,11.7509
4752,57.9172,2.44502,12.0641,23.1681,12.2592
4753,49.8241,2.51735,9.93787,18.8637,11.337
4754,84.9836,2.48265,14.9656,46.596,11.6348
4755,61.9556,2.34177,9.825,24.683,16.206
4756,66.2961,2.56606,14.025,29.9828,10.5317
4757,95.1143,3.06831,26.8284,39.9542,15.3704
4758,90.098,2.55935,20.2847,47.8431,11.0243
4759,63.3477,2.92656,11.1987,29.659,11.4461
4760,77.5614,2.26011,14.3064,42.0168,11.0409
4761,74.7687,2.38902,8.55422,39.6249,15.2616
4762,64.2953,2.31873,12.9863,30.4101,10.9004
4763,67.8738,2.1799,9.78271,38.2057,9.98921
4764,68.7977,4.74771,15.4859,23.8118,16.5511
4765,60.8651,2.13877,10.6259,27.3047,12.6632
4766,83.2943,2.47302,17.081,40.8543,12.0311
4767,74.8682,2.60602,14.8162,35.4617,11.9941
4768,79.7809,2.1904,15.2715,36.1142,12.4824
4769,67.8822,2.50335,14.5683,30.7767,11.0354
4770,85.3476,3.0476,18.5647,42.0871,10.387
4771,117.872,2.48585,12.3546,75.8006,16.8739
4772,94.7273,4.76404,14.0979,61.0389,8.48888
4773,131.509,2.21315,13.4836,86.4353,13.6642
4774,104.686,5.31646,16.4516,65.254,9.32509
4775,70.4588,2.08861,13.9789,35.0373,10.4658
4776,99.5488,2.19069,15.4664,57.5687,12.2977
4777,56.2795,2.38377,11.535,24.5634,10.4392
4778,75.0548,2.40535,18.6452,34.3359,11.2579
4779,61.5957,2.41848,12.5801,24.916,13.1231
4780,91.6861,4.88946,18.1698,37.5284,20.5404
4781,80.1085,1.91653,22.039,35.7184,12.3782
4782,69.0839,3.74847,17.7968,27.2274,12.2747
4783,70.273,3.46585,13.1742,32.0551,13.3868
4784,99.288,2.47185,22.5042,51.4178,13.2381
4785,63.7995,2.91723,12.0311,30.0052,10.9499
4786,64.2414,2.79939,14.0553,27.3499,12.0265
4787,64.9037,2.23123,14.9527,29.3735,10.4877
4788,78.4171,2.54156,12.9181,44.2472,11.5406
4789,77.0212,3.03739,13.1363,40.31,10.8904
4790,78.1686,2.55498,11.1398,45.3462,11.7581
4791,62.303,2.55906,10.2899,26.1815,15.1671
4792,82.1487,2.32923,10.502,44.2131,17.3106
4793,67.1461,2.37765,11.0456,31.7019,13.6572
4794,88.2902,2.37035,19.6932,42.6594,13.4743
4795,73.427,2.59231,11.8515,37.9309,12.7723
4796,96.6149,3.33431,16.2582,52.8049,12.529
4797,86.0083,2.4176,14.4913,46.3128,11.8821
4798,77.9207,2.26827,12.093,42.5608,11.9894
4799,104.661,2.52056,15.6166,64.7626,11.8296
4800,63.6324,2.29481,11.9436,28.117,12.8589
4801,81.3393,2.2639,21.4569,39.5158,11.0526
4802,86.3303,2.38085,23.9725,39.1507,10.9631
4803,160.169,2.44385,17.9353,111.127,16.7759
4804,129.978,5.40804,29.7378,75.1438,11.5954
4805,81.1421,2.59727,10.3544,43.2529,17.2543
4806,117.129,5.52879,22.023,64.7305,12.823
4807,56.7444,2.0539,11.9311,22.8811,11.8343
4808,84.4721,2.24581,20.9534,39.554,11.7832
4809,90.7148,2.30735,18.1024,47.8793,12.5063
4810,111.412,3.59243,25.9867,57.3601,14.2866
4811,83.3229,2.46806,14.1816,44.4855,12.5232
4812,67.8659,2.55964,10.8403,30.4395,14.9218
4813,65.8379,2.29102,11.911,28.7855,14.8162
4814,86.7981,2.9566,22.2744,37.2023,13.523
4815,63.1835,2.53514,11.2795,26.9232,12.2091
4816,61.925,2.42198,10.3552,28.621,13.4927
4817,76.2813,3.03243,16.2057,35.8187,11.3172
4818,80.7851,2.4771,10.8397,44.6515,12.6696
4819,65.3879,2.44065,10.4121,31.7762,12.1948
4820,87.3563,2.67164,15.9406,46.0234,11.2775
4821,79.386,2.37706,12.354,42.0583,14.5342
4822,88.7482,2.21577,19.7215,40.959,15.688
4823,95.6676,2.56956,15.7111,55.3649,12.5378
4824,91.864,2.75477,11.4968,57.0918,12.6999
4825,70.086,2.47798,10.548,35.987,13.3361
4826,92.6072,2.47915,16.3565,49.0541,12.548
4827,74.9466,2.39369,13.2599,38.3538,12.9219
4828,107.613,2.33302,20.0341,56.5301,17.5255
4829,112.301,2.73552,16.9941,55.5909,19.0576
4830,92.611,2.45756,14.9014,53.1605,12.1779
4831,103.326,2.04136,14.8273,58.2246,15.8053
4832,102.049,4.81508,21.9889,52.128,11.6012
4833,76.0578,2.27527,13.3576,37.8303,13.3871
4834,120.799,5.16537,23.5659,63.0508,14.1358
4835,118.62,5.049,21.5097,68.6143,13.1923
4836,103.361,2.32485,23.1296,45.0857,18.2602
4837,111.793,4.94225,23.019,59.4686,13.1745
4838,83.1161,2.54739,23.6764,35.4879,13.5137
4839,93.8718,3.50114,14.6205,40.4328,18.7138
4840,84.0092,2.75331,12.9543,48.1473,12.5681
4841,110.111,2.67456,16.6502,59.6698,15.5609
4842,87.0314,7.56956,16.8069,41.2005,12.6183
4843,82.8985,2.16502,14.8962,39.0282,14.2522
4844,132.963,4.91192,33.1713,61.0004,15.7152
4845,106.315,4.83492,25.194,52.1761,13.0517
4846,81.8205,2.4144,10.8735,36.5694,16.4014
4847,68.5236,5.94032,11.6336,27.6836,15.3127
4848,81.7249,2.38202,14.5882,34.5342,21.736
4849,108.073,5.47337,15.46,59.5269,16.4653
4850,77.8822,5.57166,20.222,28.1158,15.8461
4851,81.2667,2.9216,21.2457,35.1365,12.6509
4852,121.962,5.52179,25.3074,50.0624,19.4015
4853,78.5218,2.03319,13.9961,38.0386,15.735
4854,137.326,3.25176,22.3231,89.5733,11.8541
4855,60.4206,2.42198,11.8652,26.7316,11.6348
4856,103.41,2.5611,21.0261,50.7026,15.4821
4857,87.5646,6.09111,18.8053,38.7718,12.8866
4858,62.0224,2.32602,11.2536,21.6327,16.2372
4859,97.3216,2.57656,15.1324,54.018,13.4171
4860,90.8018,2.29656,18.6289,47.2435,11.8952
4861,89.8075,2.4526,16.4755,49.4286,11.4376
4862,76.0931,2.5051,12.6702,39.9603,13.0059
4863,91.4983,2.44881,25.9394,41.2714,12.7851
4864,83.7913,2.41673,12.6072,49.0547,11.9585
4865,69.3213,2.50977,12.0244,35.1403,11.8019
4866,104.13,2.82039,16.6438,52.9429,13.4425
4867,99.2446,2.54856,21.9579,50.0254,15.1152
4868,100.655,2.57248,15.2059,60.637,11.9877
4869,73.4209,2.55848,11.8929,38.6858,12.2341
4870,68.299,2.30356,11.3166,31.9282,15.6807
4871,82.2992,2.34819,10.938,49.0681,12.6731
4872,69.323,2.57656,10.6492,31.1191,17.0373
4873,84.4954,2.65589,12.5631,48.857,12.7376
4874,66.9384,2.31348,10.1563,33.5428,13.4405
4875,86.9763,2.50569,17.2645,45.3334,11.9081
4876,82.3695,2.3864,11.414,47.5806,12.4955
4877,78.1319,2.32106,14.9049,38.836,12.9146
4878,90.9421,2.84693,15.7682,51.1127,11.2862
4879,63.9867,2.37619,10.6087,31.6995,11.8389
4880,84.1515,3.40022,19.2662,41.8284,10.565
4881,77.4325,3.14239,14.8378,39.7559,10.7047
4882,67.821,3.65718,12.6553,32.8032,10.9572
4883,81.9148,2.55119,17.1484,39.0982,12.1073
4884,94.1626,2.91927,23.248,44.2204,12.2595
4885,81.1821,2.56227,14.4041,41.7482,13.4434
4886,78.397,2.54273,13.5353,41.4402,12.7317
4887,83.9646,2.39135,15.2494,39.2288,16.6249
4888,69.183,2.43219,12.2429,31.5175,14.9892
4889,73.0686,2.26536,10.9698,35.063,14.5278
4890,69.6771,2.31319,12.8268,34.083,13.1398
4891,61.5977,2.37385,10.7207,28.0569,11.3329
4892,89.7279,2.30852,14.6555,47.7644,14.1577
4893,69.8413,3.25964,10.4252,32.9073,15.1158
4894,60.8592,2.8131,10.0869,26.3985,12.4331
4895,90.2628,2.67456,16.8098,46.7185,12.7629
4896,89.9384,2.44969,17.0889,48.0455,12.6956
4897,91.9258,2.94406,14.1314,45.3354,12.1682
4898,79.1845,2.33069,11.5193,45.2946,12.5101
4899,90.0046,2.51269,15.6329,49.7783,12.3844
4900,94.1848,2.40827,23.5443,44.7284,12.6964
4901,159.156,2.54039,22.5993,110.911,12.6848
4902,114.889,2.59231,16.4784,70.6912,12.5491
4903,86.0083,2.27935,15.3485,43.5452,14.1375
4904,72.8189,2.74748,10.8732,36.9783,13.3681
4905,70.0009,2.66231,11.4802,28.8365,12.3855
4906,65.4168,2.26127,10.4579,31.5026,13.4128
4907,98.1112,2.75039,15.9085,52.2158,17.3114
4908,75.9044,2.45144,11.0859,33.2701,21.05
4909,80.8356,2.32952,12.4345,38.8838,18.4265
4910,72.7585,2.70314,10.8581,32.627,18.4583
4911,88.854,2.4561,13.9086,48.6216,13.6913
4912,59.7629,2.51852,10.6991,19.3615,18.7566
4913,54.4826,2.55381,10.9954,20.6478,10.7887
4914,62.1904,2.32777,11.703,26.6327,13.1083
4915,76.3492,2.92277,17.1105,32.7766,13.5181
4916,70.2301,3.03797,19.0066,27.8557,12.1997
4917,70.0951,2.68418,12.3091,35.1639,12.1956
4918,82.9922,3.38972,17.4958,38.4655,12.7906
4919,97.1143,3.70297,17.7693,46.8935,13.8718
4920,94.6287,2.37473,19.615,48.3142,13.7015
4921,93.2445,2.63839,18.9173,48.1377,12.975
4922,103.243,2.5051,15.3057,62.1528,12.6116
4923,86.6301,2.54156,18.383,41.4035,13.3279
4924,83.6443,3.20947,16.4668,42.051,11.6467
4925,72.9193,2.50248,11.6963,35.945,13.3754
4926,93.0826,2.75652,17.9764,42.9347,15.8607
4927,81.0707,2.53398,14.0617,41.8783,12.3546
4928,78.1535,2.31319,10.1245,32.8309,24.4359
4929,86.1929,2.25019,16.6001,43.4136,12.3919
4930,90.5075,2.46631,15.4769,51.437,11.6596
4931,67.9303,2.46952,11.4875,34.1428,12.3176
4932,89.4858,2.39894,15.5819,48.8068,12.6571
4933,78.0747,2.52552,15.4022,37.688,12.3733
4934,65.9873,2.27352,11.8211,29.6305,13.929
4935,73.1485,2.51706,10.7041,39.5855,12.7323
4936,159.178,2.44794,15.7125,116.8,14.1192
4937,72.5938,2.61652,11.3236,36.241,13.7861
4938,73.6948,2.45785,12.3132,33.5379,17.1466
4939,57.935,2.61069,10.565,22.5284,13.8969
4940,94.1381,2.48206,16.1436,44.4275,20.6183
4941,96.579,2.58269,14.7002,58.6682,13.1153
4942,81.1803,2.72589,10.7102,47.5938,12.3327
4943,95.6944,2.62031,14.9673,55.5646,12.8393
4944,95.2027,2.28052,22.0991,49.6095,11.7404
4945,79.6853,2.48119,10.3462,47.1656,10.3491
4946,112.066,5.18987,20.6431,64.8912,11.4262
4947,73.077,2.17407,11.3303,39.561,12.4721
4948,98.4495,2.58414,10.9984,57.5748,15.8764
4949,85.4917,5.62737,22.7591,34.4867,14.4972
4950,77.7262,2.25486,13.4463,36.4484,17.0971
4951,61.7272,2.43773,10.3695,28.7047,12.7539
4952,72.5935,2.4564,12.7367,35.6198,12.9668
4953,88.5729,2.3969,17.326,44.246,13.3524
4954,72.3178,2.3304,10.7936,33.8683,14.5444
4955,63.3378,2.57627,10.8353,28.7861,12.905
4956,90.5757,5.32462,19.2122,43.5729,13.5723
4957,84.8702,2.39135,14.6348,44.6141,12.438
4958,123.294,3.40693,25.8132,64.4216,14.8542
4959,68.6927,7.42489,12.1566,29.3122,11.4849
4960,94.1524,2.53165,16.0045,53.089,12.8828
4961,96.0051,2.72414,19.3825,51.2261,12.8221
4962,88.4081,3.3241,17.9286,44.5742,13.0219
4963,63.9118,2.44181,11.1573,27.9082,14.0436
4964,67.811,2.48206,11.3825,28.5014,14.4178
4965,63.9077,2.57948,12.1157,28.9596,12.2306
4966,75.4191,2.29306,10.989,38.5889,13.3028
4967,86.5744,2.5054,13.9754,42.8507,14.5348
4968,95.9759,5.18521,25.1,43.259,12.765
4969,68.7563,2.23356,10.9954,33.3451,14.0807
4970,142.646,4.98658,21.2139,91.1176,15.8336
4971,97.5538,2.34527,14.1171,57.7457,13.0377
4972,105.033,2.21956,14.5958,66.4545,12.6442
4973,68.6271,3.11264,14.732,30.9919,11.9725
4974,85.4375,2.64219,12.5704,50.0093,12.2204
4975,62.7664,3.72513,15.4667,23.4857,12.2123
4976,88.6986,2.62498,16.1897,47.2446,12.312
4977,73.6017,2.81543,13.7578,35.7857,13.0908
4978,75.1257,2.45698,16.5476,36.8165,12.0513
4979,68.9748,2.70752,14.0748,31.1077,12.6183
4980,93.8657,6.09082,13.4918,53.4212,12.921
4981,79.4079,2.72735,12.1828,44.3752,12.2519
4982,71.2261,3.87884,14.778,31.1489,12.9196
4983,66.7115,3.39526,12.6413,29.4928,12.7714
4984,73.9786,2.74923,15.3552,34.0285,12.548
4985,69.1253,3.00677,14.0772,30.947,12.634
4986,98.5921,2.84606,16.3778,56.5143,12.8283
4987,59.1113,3.00093,13.6989,21.8722,12.6626
4988,58.4329,3.46526,11.5659,21.92,12.6034
4989,88.7604,2.90672,12.4978,53.7575,11.6946
4990,66.6368,2.61419,11.9436,30.9473,12.8813
4991,72.4033,3.08464,13.1622,35.84,12.4646
4992,86.9428,2.3514,16.0421,44.6955,12.9216
4993,87.9122,2.41148,15.8802,46.7468,13.1963
4994,70.163,2.44035,10.9925,29.6138,16.4367
4995,79.456,2.71131,15.903,37.6404,13.3235
4996,78.0044,2.28373,11.4414,32.5984,22.4325
4997,62.3152,2.47127,10.3911,27.4561,12.1875
4998,66.9681,2.38027,11.8209,27.4488,17.1609
4999,71.4108,2.64131,9.94604,39.5759,11.5998
5000,89.4129,2.67923,15.4938,47.0244,13.6519
5001,65.0959,2.81223,10.5256,32.093,12.1198
5002,86.5443,2.56694,15.2129,42.3587,12.688
5003,96.1704,2.5124,13.9025,57.5535,12.4856
5004,98.6125,2.57539,14.7279,58.3509,12.7507
5005,83.7242,3.23835,13.3877,46.8118,10.5288
5006,87.7623,2.5751,15.5495,50.0595,10.7239
5007,95.9479,9.66633,15.6915,49.8903,11.0602
5008,58.381,3.01552,10.1,25.0904,12.9099
5009,69.5284,2.58939,14.064,34.531,10.8377
5010,90.4894,6.68086,13.0216,49.6879,12.7746
5011,63.1613,2.65998,12.3485,28.2273,12.1811
5012,82.0515,2.43335,22.0705,37.2201,12.7174
5013,72.0524,2.6451,12.2359,36.5053,12.471
5014,88.5784,3.29989,19.2218,42.3036,12.8834
5015,76.325,2.81514,11.274,40.4115,12.2102
5016,89.4365,2.54564,19.127,39.9449,13.7342
5017,68.8599,2.80406,10.2456,33.7683,13.8456
5018,65.5515,2.49023,10.1724,30.2829,12.8708
5019,92.2417,2.41352,15.1957,50.0294,14.1588
5020,86.234,2.21227,19.1308,42.655,12.2925
5021,73.7642,2.52785,10.8426,37.1137,15.338
5022,73.7382,2.44502,11.8319,35.2707,13.7864
5023,79.5674,2.67135,11.0065,37.2376,19.3257
5024,76.8871,3.29464,12.6967,40.3337,13.0981
5025,87.1589,2.46427,15.1426,47.3776,12.4646
5026,74.1979,2.3161,11.0882,31.7363,19.7457
5027,64.8355,2.49315,10.2949,30.6854,13.3553
5028,88.5428,3.76801,20.1747,38.1765,13.4072
5029,96.0701,2.70694,14.9918,56.4601,12.5104
5030,106.576,2.48585,19.638,60.7954,12.62
5031,80.7297,2.71131,15.4763,39.6179,12.5935
5032,88.8943,5.42991,15.4871,41.477,17.8163
5033,69.1883,2.21052,13.5513,29.3487,14.7684
5034,103.993,2.85889,17.6037,53.9678,14.6827
5035,71.4761,2.92189,10.7927,32.2898,16.9988
5036,81.6187,2.31056,11.9305,32.7317,25.6615
5037,80.9966,2.40156,14.5803,41.7774,11.9871
5038,80.7093,2.38494,12.5999,45.3471,12.6495
5039,88.2981,2.78977,15.336,45.4299,13.1386
5040,95.8432,2.69673,19.0378,50.744,12.8043
5041,107.756,2.69264,18.4822,59.3919,15.5644
5042,75.8697,2.68594,11.0024,38.7943,14.9064
5043,96.8567,2.44094,11.8261,59.0045,15.322
5044,64.6742,2.34965,10.7659,21.6467,20.6746
5045,83.8424,2.48702,14.4555,42.1175,12.6728
5046,92.622,2.4319,15.777,53.2669,12.1461
5047,95.6877,2.82739,10.3824,62.2814,11.7007
5048,97.1116,4.14892,18.1969,51.4347,12.9149
5049,79.6695,2.60194,16.3029,37.4459,13.6928
5050,81.4274,3.04906,15.7391,40.8371,14.0748
5051,98.5927,2.56781,15.0761,56.4498,13.1126
5052,67.4427,2.6696,11.2702,29.188,16.5003
5053,82.1032,2.51327,11.3087,42.2356,16.4117
5054,79.8708,2.64802,11.2731,37.1335,20.6061
5055,83.8663,2.51969,14.743,44.5301,12.9373
5056,60.0997,2.56169,11.4846,21.8894,15.2497
5057,69.4645,2.56256,14.2055,28.3139,13.9494
5058,61.6496,2.42023,10.6119,25.814,12.1046
5059,69.0121,2.67019,9.64038,37.7941,11.0981
5060,72.5398,2.53456,11.6855,38.285,11.7266
5061,63.161,2.73202,11.0984,28.35,12.7478
5062,65.9794,2.6801,13.7385,26.7304,13.2278
